Buyer,Origin,Buy Agree ID,Vendor,Name,Status,Descr,Vt process used,Vt agrmt type,Begin Dt,Expire Dt,Max. Amt,State
DGILMAN,AGR,0000000000000000000032082,0000351991,LLSevents.llc,Approved,Big E Building Manager,Standard,Other,7/13/2016,12/31/2017,39404.000,VT
DGILMAN,AGR,0000000000000000000032240,0000321078,"The Village Peddler, Inc.",Approved,BIG E VENDOR,Standard,Zero,8/15/2016,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000032242,0000327040,Vermont Clothing Company,Approved,BIG E VENDOR,Standard,Zero,8/15/2016,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000032247,0000325818,"J & P Bonita Enterprises, Inc",Approved,,Standard,Zero,8/15/2016,10/30/2018,0.000,FL
DGILMAN,AGR,0000000000000000000032248,0000000716,Johnson Woolen Mills Inc,Approved,,Standard,Zero,8/15/2016,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000032249,0000167807,"Jakubiec,Mark Services",Approved,CLEANING/MAINTENANCE AT BIG E,Simplified,Other,8/15/2016,10/31/2017,14472.000,MA
DGILMAN,AGR,0000000000000000000032361,0000003830,Addison County Solid Waste Mgmt District,Approved,,Sole,Other,7/1/2016,6/30/2018,16000.000,VT
DGILMAN,AGR,0000000000000000000032362,0000043398,Bennington County Regional Comm,Approved,COLLECTION UNWANTED PESTICIDE,Qual based,Other,7/1/2016,6/30/2018,15000.000,VT
DGILMAN,AGR,0000000000000000000032363,0000003685,Lamoille Regional Solid Waste Management,Approved,Pesticide collection/disposal,Sole,Other,7/1/2016,6/30/2018,15000.000,VT
DGILMAN,AGR,0000000000000000000032364,0000040643,Londonderry Town Treasurer,Approved,,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000032365,0000006619,Northeast Kingdom Waste Management Dist,Approved,COLLECTION UNWANTED PESTICIDES,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000032366,0000001781,Rutland County Solid Waste District,Approved,COLLECTION UNWANTED PESTICIDES,Sole,Other,7/1/2016,6/30/2018,50000.000,VT
DGILMAN,AGR,0000000000000000000032367,0000043336,Southern Windsor/Windham Counties,Approved,COLLECT UNWANTED PESTICIDES,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000032368,0000040069,ST Johnsbury Town Treasurer,Approved,COLLECTION UNWANTED PESTICIDES,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000032447,0000002344,Central Vermont Solid Waste Management,Approved,Pesticide Collection/Disposal,Qual based,Other,7/1/2016,6/30/2018,20000.000,VT
DGILMAN,AGR,0000000000000000000032708,0000040187,Canaan Town Treasurer,Approved,,Qual based,Other,7/1/2016,6/30/2018,2000.000,VT
DGILMAN,AGR,0000000000000000000032709,0000040220,Fairfax Town Treasurer,Approved,,Sole,Other,7/1/2016,6/30/2018,2000.000,VT
DGILMAN,AGR,0000000000000000000032710,0000040346,Randolph Town Treasurer,Approved,,Sole,Other,7/1/2016,6/30/2018,2000.000,VT
DGILMAN,AGR,0000000000000000000032711,0000039968,Salisbury Town Treasurer,Approved,Pesticide collection/disposal,Sole,Other,7/1/2016,6/30/2018,2000.000,VT
DGILMAN,AGR,0000000000000000000032712,0000001888,Mad River Resource Management Alliance,Approved,Pesticide collection/disposal,Sole,Prof,7/1/2016,6/30/2018,15000.000,VT
DGILMAN,AGR,0000000000000000000032712,0000001888,Mad River Resource Management Alliance,Approved,Pesticide collection/disposal,Sole,Prof,7/1/2016,6/30/2018,15000.000,VT
DGILMAN,AGR,0000000000000000000032713,0000002778,Northwest Vermont Solid Waste,Approved,,Sole,Other,7/1/2016,6/30/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000032719,0000333683,"Consensus Building Institute, Inc.",Approved,Strategic Planning Wtr Quality,Simplified,Prof,10/17/2016,9/30/2017,20000.000,MA
DGILMAN,AGR,0000000000000000000032925,0000006173,"Hunger Free Vermont, Inc",Approved,,Simplified,Other,1/1/2017,7/30/2018,20000.000,VT
DGILMAN,AGR,0000000000000000000033160,0000352915,"Hamilton,Jean",Approved,WORKING LANDS CONTRACT,Sole,Data usage,2/2/2017,5/15/2017,1500.000,VT
DGILMAN,AGR,0000000000000000000033206,0000287954,Rosalie J Wilson Business Development,Approved,,Simplified,Marketing,2/15/2017,8/15/2017,20635.000,VT
DGILMAN,AGR,0000000000000000000033250,0000328202,"Food Connects, Inc",Approved,,Simplified,Data usage,2/17/2017,12/31/2017,2800.000,VT
DGILMAN,AGR,0000000000000000000033251,0000274675,Green Mountain Farm-to-School,Approved,,Simplified,Data usage,2/10/2017,12/31/2017,2800.000,VT
DGILMAN,AGR,0000000000000000000033252,0000003389,Shelburne Farms,Approved,VT FEED- Farm to school,Simplified,Data usage,2/10/2017,12/31/2017,8200.000,VT
DGILMAN,AGR,0000000000000000000033277,0000351991,LLSevents.llc,Approved,BOTF Coordinator,Standard,Marketing,2/14/2017,2/13/2018,10000.000,VT
DGILMAN,AGR,0000000000000000000033725,0000283042,Computer Aid Inc,Approved,Maintain USAPlants/Herds/FoodS,Sole,Info tech,3/1/2017,2/28/2018,78125.000,PA
DGILMAN,AGR,0000000000000000000033821,0000227837,Spike Advertising Incorporated,Approved,"FOOD, FARM, & FOREST MARKETI",Qual based,Marketing,5/15/2017,8/15/2017,10000.000,VT
DGILMAN,AGR,0000000000000000000034368,0000362763,Yelodog Design,Approved,,Standard,Marketing,7/1/2017,6/30/2018,24995.000,VT
DGILMAN,AGR,0000000000000000000034419,0000354969,Lake Point Property Management,Approved,,Simplified,Marketing,7/5/2017,7/31/2017,760.000,VT
DGILMAN,AGR,0000000000000000000034449,0000049118,Long Trail Brewing Co,Approved,,Standard,Zero,8/15/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034476,0000316990,"SharonT Events, LLC",Approved,BIG E MUSICAL ENTERTAINMNT MGT,Simplified,Prof,8/7/2017,10/31/2017,12376.000,VT
DGILMAN,AGR,0000000000000000000034477,0000018629,Eastern States Exposition,Approved,,Simplified,Prof,9/15/2017,10/5/2017,3000.000,MA
DGILMAN,AGR,0000000000000000000034730,0000352438,Mettler-Toledo International Inc.,Open,,Qual based,Other,8/22/2017,11/30/2017,10000.000,NJ
DGILMAN,AGR,0000000000000000000034829,0000356218,"Agricola Farm, LLC",Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034830,0000319544,American Flatbread,Approved,BIG E BOOTH RENTAL 2017-18,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034831,0000363601,"Andrews,Rolande D",Approved,,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034832,0000136500,Champlain Orchards Inc,Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034833,0000353866,"Cloudfarm, Inc.",Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034834,0000005132,Cold Hollow Cider Mill,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034835,0000006933,Danforth Pewters,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034836,0000347319,"Hall Home Place, LLC",Approved,BIG E SPACE 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034837,0000355499,"Hempfully Green Healing House, Inc.",Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034838,0000049118,Long Trail Brewing Co,Approved,,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034839,0000003935,Maple Landmark Inc,Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034840,0000355482,SAP!,Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034841,0000294273,Screamin' Ridge Farm Inc,Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034842,0000355007,"The Skinny Pancake, Inc",Approved,BIG E VENDOR 2017,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034843,0000336059,"Vermont Cookie Love, LLC",Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034844,0000008320,Vermont Maple Sugarmakers Assoc,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034845,0000272569,Vermont Hand Crafters Inc,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034846,0000326797,Vermont Prime Emu Producters Inc.,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034847,0000326806,Vermont Smoke and Cure,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/1/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034874,0000326791,Mother Myrick's Confectionery,Approved,BIG E VENDOR 2017-2018,Standard,Zero,9/6/2017,10/30/2018,0.000,VT
DGILMAN,AGR,0000000000000000000034875,0000173746,Vermont Bee Balm Co,Approved,BIG E VENDOR 2017,Standard,Zero,9/6/2017,10/30/2017,0.000,VT
DGILMAN,AGR,0000000000000000000034886,0000327767,Bear's Den Carving,Approved,BIG E VENDOR 2017,Standard,Zero,9/6/2017,10/30/2017,0.000,VT
DHEMSTEA,DEC,0000000000000000000024684,0000101355,Vermont Agency of Agriculture Food,Open,CRITICAL SOURCE,Statutory,Grant,6/10/2013,3/31/2018,50000.000,VT
DHEMSTEA,DEC,0000000000000000000025891,0000002908,Opportunities Credit Union,Approved,CONSULTING SVCS,Standard,Prof,12/16/2013,12/15/2017,57500.000,VT
DHOLDEN,RET,0000000000000000000006194,0000132905,Wellington Management Co LLP,Open,VSTRS Invst Mgmt   #6194,,,9/19/2003,6/30/2018,13249999.990,MA
DHOLDEN,RET,0000000000000000000012201,0000095860,Great West Life & Annuity Insurance Co,Approved,457 PLAN ADMIN      #12201,Standard,Prof,9/4/2007,12/31/2017,8000000.000,CO
DHOLDEN,RET,0000000000000000000012659,0000087006,Aberdeen Asset Managment Inc,Open,VPIC INVST MGMT     #12659,,,1/15/2008,1/31/2018,18499999.990,PA
DHOLDEN,RET,0000000000000000000012923,0000274819,UBS Realty Investors LLC,Open,VPIC RE Mrg   Q        #12923,,,1/1/2008,12/31/2023,28999999.990,CT
DHOLDEN,RET,0000000000000000000013734,0000276782,"Wellington Trust Company, N.A.",Open,DSA BETA PLUS (FI)     #13734,,,6/15/2008,6/30/2018,8399999.990,NJ
DHOLDEN,RET,0000000000000000000013736,0000276782,"Wellington Trust Company, N.A.",Open,Opportunistic (GAA)   #13736,,,6/16/2008,6/30/2018,13999999.990,NJ
DHOLDEN,RET,0000000000000000000016062,0000286929,KDP Asset Management Inc,Open,VPIC HY MGR     #16062,,,10/1/2009,9/30/2019,3499999.990,VT
DHOLDEN,RET,0000000000000000000016098,0000289238,AQR Capital Management LLC,Open,VPIC Risk Parity    #16098,,,10/1/2009,9/30/2019,8799999.990,CT
DHOLDEN,RET,0000000000000000000016103,0000286924,Champlain Investment Partners LLC,Open,VPIC Mid-cap MGMT    #16103,,,10/1/2009,10/30/2017,5499999.990,VT
DHOLDEN,RET,0000000000000000000016108,0000192037,Pacific Investment Management Co,Open,VPIC Core+ FI    #16108,,,10/1/2009,9/30/2019,19799999.990,CA
DHOLDEN,RET,0000000000000000000016476,0000062818,BlackRock Institutional Trust Co NA,Open,VPIC TIPS    #16476,,,12/1/2009,5/31/2020,9999999.990,CA
DHOLDEN,RET,0000000000000000000016579,0000291775,Schroder Investment Management,Approved,VPIC CMDYS     #16579,,,1/1/2010,12/31/2019,9999999.990,NY
DHOLDEN,TRE,0000000000000000000014511,0000145424,Institutional Shareholder Services Inc,Approved,PROXY VOTING    # 14511,Standard,Prof,1/1/2009,12/31/2017,580000.000,MD
DHOLDEN,TRE,0000000000000000000014862,0000134517,"Conduent Unclaimed Property Systems, Inc",Approved,UP MGMT SYSTEM  #14862,,,4/1/2009,3/31/2018,275000.000,TX
DHRUBOVC,DAI,0000000000000000000025585,0000046534,"Behar,Sharon",Approved,ORGANIZATIONAL DEVELOPMENT,Simplified,Other,11/22/2013,11/21/2017,190260.000,VT
DLAROSE,AGR,0000000000000000000033183,0000061330,Bentley Instruments Inc,Approved,AGR-Raw Milk Somatic Cell Coun,Standard,Other,2/1/2017,8/1/2017,65000.000,MN
DLAROSE,AGR,0000000000000000000034221,0000362429,Shimadzu Scientific Instruments Inc,Approved,AGR-TOTAL CARBON ANALYZER,Standard,Other,6/13/2017,10/1/2017,30528.600,MD
DLAROSE,B53,0000000000000000000033908,0000361745,Maxsecure Systems Inc,Approved,B53-DOC FACILITY FURNITURE,Standard,Other,5/11/2017,5/10/2019,250000.000,NY
DLAROSE,B55,0000000000000000000032402,0000355962,"Stitzel Page & Fletcher, PA",Approved,B55 - LEGAL SVS FOR VAEL,Simplified,Prof,9/1/2017,12/31/2017,40000.000,VT
DLAROSE,B55,0000000000000000000032624,0000356727,Horsley Lajoie Goldfine LLC,Approved,BGS - Temporary Legal Services,Simplified,Prof,9/26/2016,12/31/2017,65000.000,VT
DLAROSE,B64,0000000000000000000032939,0000324016,"Theriault & Joslin, P.C.",Approved,B64 - LEGAL SERVICES,Standard,Prof,1/1/2017,12/31/2019,150000.000,VT
DLAROSE,B64,0000000000000000000032964,0000358122,Pierson Wadhams Quinn Yates &,Approved,B64 - LEGAL SERVICES,Standard,Prof,1/1/2017,12/31/2019,150000.000,VT
DLAROSE,CJT,0000000000000000000032979,0000292813,Clean Rentals Inc,Approved,CJT-LINEN&TOWEL RENTAL/CLEAN,Standard,Other,1/1/2017,12/31/2018,61200.000,MA
DLAROSE,CP,0000000000000000000023748,0000009468,RSSI,Approved,CP - RADON DETECTORS,Standard,Commodity,1/1/2013,12/31/2017,99999.990,IL
DLAROSE,CP,0000000000000000000024106,0000251130,Reinhart Food Service LLC,Approved,CP - FOOD REPLENISHMENT,Standard,Commodity,5/1/2013,7/1/2017,999999999.990,IL
DLAROSE,CP,0000000000000000000025863,0000018503,Poultry Products,Approved,CP - MEAT AND MEAT PRODUCTS,Standard,Commodity,12/2/2013,12/1/2017,9999999.990,NH
DLAROSE,CP,0000000000000000000026840,0000334825,The Liberty Store,Approved,"CP - INMATE TSHIRT,SOCK,SHOES",Standard,Commodity,6/1/2014,6/1/2018,999999.990,NY
DLAROSE,CP,0000000000000000000028300,0000336144,HemoCue America,Approved,CP - HEMOCUE CULVETTES&SWABS,Sole,Commodity,11/17/2014,11/1/2018,99999.990,OH
DLAROSE,CP,0000000000000000000028860,0000010363,Abbott Nutrition,Approved,CP-VT WIC INFANT FORMULA REBAT,Standard,Other,6/1/2015,5/31/2018,0.000,IL
DLAROSE,CP,0000000000000000000029161,0000013831,Idexx Distribution Corp,Approved,CP-IDEXX LAB SUPPLIES,Standard,Commodity,6/1/2015,5/31/2018,999999.990,GA
DLAROSE,CP,0000000000000000000029214,0000344226,Koffee Kup Bakery Inc,Approved,CP-BREAD & BAKERY PRODUCTS,Standard,Commodity,6/1/2015,5/31/2018,999999.990,VT
DLAROSE,CP,0000000000000000000031439,0000002495,"Maple Meadow Farm, Inc.",Approved,CP-EGGS GRADE A SHELLED,Standard,Commodity,8/1/2016,7/31/2018,99999.990,VT
DLAROSE,CP,0000000000000000000031782,0000237278,Exterus Business Furniture,Approved,CP-TEKNION MODULAR FURN.,Standard,Commodity,10/1/2016,9/30/2018,999999.990,VT
DLAROSE,CP,0000000000000000000033442,0000010692,ATD American Co,Approved,CP - TEXTILES,Standard,Commodity,3/1/2017,2/28/2019,99999.990,PA
DLAROSE,CP,0000000000000000000033443,0000019453,Charm Tex Inc,Approved,CP - TEXTILES,Standard,Commodity,3/1/2017,2/28/2019,99999.990,NY
DLAROSE,CP,0000000000000000000035110,0000251130,Reinhart Food Service LLC,Approved,CP - MEAT & MEAT PRODUCTS,Standard,Commodity,12/2/2017,12/1/2019,999999.990,IL
DLAROSE,CPS,0000000000000000000023730,0000045070,OraSure Technologies,Approved,CPS - HIV ORAL FLUID DEVICES,Standard,Commodity,1/1/2013,1/1/2018,999999.990,MI
DLAROSE,CPS,0000000000000000000025057,0000326072,Steelcase Inc,Approved,SEATING AND OFFICE FURNITURE,Standard,Commodity,7/24/2013,10/31/2017,9999999.000,MI
DLAROSE,CPS,0000000000000000000025368,0000328073,GE Government Supply,Approved,CPS-VIT.D FORTIFIED PWD MILK,Standard,Commodity,9/1/2013,8/31/2017,999999.990,CA
DLAROSE,CPS,0000000000000000000025443,0000000445,Foley Distributing Corp,Approved,CPS-LAUNDRY CHEMICALS & SERV,Standard,Commodity,10/2/2013,10/1/2017,999999.990,VT
DLAROSE,CPS,0000000000000000000025862,0000251130,Reinhart Food Service LLC,Approved,CPS - MEAT AND MEAT PRODUCTS,Standard,Commodity,12/2/2013,12/1/2017,9999999.990,IL
DLAROSE,CPS,0000000000000000000025864,0000011558,Wohrle's,Approved,CPS - MEAT AND MEAT PRODUCTS,Standard,Commodity,12/2/2013,12/1/2017,99999.990,MA
DLAROSE,CPS,0000000000000000000026307,0000283240,"W.B. Mason Co., Inc.",Approved,CPS - WATER AND COOLERS,Standard,Commodity,4/10/2014,4/10/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000026391,0000010395,Harris Communications,Approved,CPS-DEVICES HEARING IMPAIRED,Standard,Commodity,5/2/2014,5/1/2018,999999.990,MN
DLAROSE,CPS,0000000000000000000026835,0000314785,Acme Supply Co Ltd,Approved,CPS - SWEAT SHIRTS AND PANTS,Standard,Commodity,6/1/2014,6/1/2018,99999.990,NY
DLAROSE,CPS,0000000000000000000026949,0000009824,Ben's Uniforms Inc,Approved,CPS - ROUGH DUTY UNIFORMS,Standard,Commodity,6/1/2014,6/1/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000027036,0000335243,O.D. Taragin & Bros LLC,Approved,"CPS - GLOVES,THERMALS,UNDERWEA",Standard,Commodity,6/1/2014,6/1/2018,999999.990,MD
DLAROSE,CPS,0000000000000000000027186,0000012271,Galls LLC,Approved,CPS - POLICE SUPPLIES,Standard,Commodity,7/1/2014,7/1/2018,999999.990,IL
DLAROSE,CPS,0000000000000000000027564,0000009824,Ben's Uniforms Inc,Approved,CPS - DOC OFFICER UNIFORMS,Standard,Commodity,11/2/2014,11/1/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000027727,0000321646,Aramark Uniform & Career Apparel,Approved,CPS - VT INFO CTR UNIFORMS,Standard,Commodity,9/22/2014,9/22/2018,99999.990,IL
DLAROSE,CPS,0000000000000000000028148,0000339443,Paradise Pillow Inc,Approved,CPS - TEXTILES,Standard,Commodity,11/18/2014,11/17/2018,99999.990,PA
DLAROSE,CPS,0000000000000000000028486,0000200093,Quality Environmental Containers,Approved,CPS-PHOSPHORUS ANALYSIS GLASS,Standard,Commodity,2/12/2015,2/12/2018,99999.990,WV
DLAROSE,CPS,0000000000000000000028488,0000013162,Charm Sciences Inc,Approved,CPS-REAGENTS FORDAIRY ANALYSIS,Standard,Commodity,2/12/2015,2/12/2018,99999.990,MA
DLAROSE,CPS,0000000000000000000029324,0000001348,WCW Inc,Approved,CPS-MATTRESSES AND BED FRAMES,Standard,Commodity,6/8/2015,6/8/2018,999999.990,NY
DLAROSE,CPS,0000000000000000000029409,0000345198,ScreenPrint Plus,Approved,CPS-SHIRTS & CAPS,Standard,Commodity,7/16/2015,7/15/2018,99999.990,FL
DLAROSE,CPS,0000000000000000000029501,0000009824,Ben's Uniforms Inc,Approved,CPS - SECURITY UNIFORMS,Standard,Commodity,10/1/2015,9/30/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000029965,0000237278,Exterus Business Furniture,Approved,CPS- SIT TO STAND FURNITURE,Standard,Commodity,9/1/2015,9/1/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000029966,0000007064,Office Environments Inc,Approved,CPS - SIT TO STAND BASES,Standard,Commodity,9/1/2015,9/1/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000030414,0000008861,Bourdons Institutional Sales Inc.,Approved,CPS - MATTRESSES AND PILLOWS,Standard,Commodity,10/27/2015,11/1/2018,99999.990,NH
DLAROSE,CPS,0000000000000000000030528,0000237278,Exterus Business Furniture,Approved,CPS - KEYBOARD TRAYS&MONITOR,Standard,Commodity,11/1/2015,11/1/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000030529,0000007064,Office Environments Inc,Approved,CPS-KEYBOARD TRAYS&MONITOR,Standard,Commodity,11/1/2015,11/1/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000030559,0000237278,Exterus Business Furniture,Approved,CPS-CASEGOOD FURNITURE,Standard,Commodity,10/1/2015,9/30/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000030560,0000283240,"W.B. Mason Co., Inc.",Approved,CPS - CASEGOOD FURNITURE,Standard,Commodity,10/1/2015,9/30/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000030561,0000007064,Office Environments Inc,Approved,CPS - CASEGOODS FURNITURE,Standard,Commodity,10/1/2015,9/30/2018,999999.990,VT
DLAROSE,CPS,0000000000000000000030919,0000316352,"Sample Collection, LLC",Approved,CPS-ANSCI TEST KITS,Standard,Commodity,1/1/2016,1/1/2018,99999.990,CO
DLAROSE,CPS,0000000000000000000030963,0000011238,Ecolab Inc,Approved,CPS - WAREWASHING CHEM.& SVS,Standard,Commodity,2/29/2016,3/1/2018,999999.990,NY
DLAROSE,CPS,0000000000000000000030968,0000351466,Officer Survival Solutions,Approved,CPS - FIRST AID/TRAUMA KITS,Standard,Commodity,3/1/2016,3/1/2018,999999.990,CA
DLAROSE,CPS,0000000000000000000031032,0000277840,Examinetics Inc,Approved,CPS-ONSITE HEARING & FIT TEST,Standard,Prof,4/1/2016,4/1/2018,40000.000,PA
DLAROSE,CPS,0000000000000000000031062,0000237278,Exterus Business Furniture,Approved,CPS - ERGONOMIC SEATING,Standard,Commodity,4/1/2016,3/31/2018,9999999.990,VT
DLAROSE,CPS,0000000000000000000031063,0000018247,Creative Office Interiors,Approved,CPS - ERGONOMIC SEATING,Standard,Commodity,4/1/2016,3/31/2018,999999.990,MA
DLAROSE,CPS,0000000000000000000031064,0000007064,Office Environments Inc,Approved,CPS - ERGONOMIC SEATING,Standard,Commodity,4/1/2016,3/31/2018,9999999.990,VT
DLAROSE,CPS,0000000000000000000031065,0000283240,"W.B. Mason Co., Inc.",Approved,CPS - ERGONOMIC CHAIRS,Standard,Commodity,4/1/2016,3/31/2018,9999999.990,MA
DLAROSE,CPS,0000000000000000000031066,0000326206,Red Thread Spaces LLC,Approved,CPS - ERGONOMIC SEATING,Standard,Commodity,4/1/2016,3/31/2018,999999.990,VT
