LTCR,RUFF,RUT,ALCR,AADT,Treatment,Base,Years since Work,Actual LTCR,Actual RUFF,Actual RUT,Actual ALCR
3.76359189,65.05862396,32.8794994,65.328,930,OVL ,TONS,12,3.76359189,65.05862396,32.8794994,65.328
11.56445815,65.65631226,52.81060642,78.724,930,OVL ,TONS,16,11.56445815,65.65631226,52.81060642,78.724
19.88016591,51.18367087,55.38109113,79.906,930,OVL ,TONS,16,19.88016591,51.18367087,55.38109113,79.906
33.66020725,30.9753461,50.02395503,82.467,930,OVL ,TONS,16,33.66020725,30.9753461,50.02395503,82.467
22.89524285,16.4228446,39.9009989,68.15836735,1145,OVL ,TONS,16,22.89524285,16.4228446,39.9009989,68.15836735
41.89336171,10.95307237,1.381272826,54.78380952,2700,OVL ,TONS,11,41.89336171,10.95307237,1.381272826,54.78380952
14.49934489,30.01095931,34.77775885,66.51,1431,OVL ,TONS,17,10.77258603,35.94144509,20.86665531,58.63
16.54427887,49.96849387,21.47064227,67.36871795,570,OVL ,TONS,17,21.2707545,28.91891377,19.42113829,70.62091324
100,100,84.99934024,98.05706044,710,SEAL,TONS,0,100,100,85.00318966,98.18390625
100,100,82.98344803,100,700,SEAL,THCK,1,100,100,82.82277643,100
100,100,84.10123585,98.12315236,700,SEAL,TONS,1,100,100,83.12972196,97.27324408
63.93458826,52.63380198,63.00973901,78.96127072,3000,MAF ,TONS,8,63.84881993,52.41268115,63.13732173,78.79801105
76.77860339,74.10505459,69.47141511,82.073,2181,OVL ,TONS,10,76.77860339,74.10505459,69.47141511,82.073
61.29590162,85.34598867,76.76777181,73.405,2868,OVL ,TONS,10,61.29590162,85.34598867,76.76777181,73.405
72.74177511,84.87381545,78.68198818,71.23014944,2700,OVL ,TONS,10,72.74177511,84.87381545,78.68198818,71.23014944
94.36593986,89.58479061,77.33356733,82.27,2700,OVL ,THCK,10,94.36593986,89.58479061,77.33356733,82.27
63.08410322,87.28118059,75.79005336,76.99321429,2700,OVL ,TONS,10,63.08410322,87.28118059,75.79005336,76.99321429
47.53307195,86.06134893,73.00116394,72.617,2700,OVL ,TONS,10,47.53307195,86.06134893,73.00116394,72.617
44.16446108,91.55839184,77.168252,72.814,2522,OVL ,TONS,10,44.16446108,91.55839184,77.168252,72.814
36.2485574,89.53666385,74.64041442,75.966,2500,OVL ,TONS,10,36.2485574,89.53666385,74.64041442,75.966
28.1936002,93.62586875,77.27075099,73.208,2500,OVL ,TONS,10,28.1936002,93.62586875,77.27075099,73.208
37.88826953,74.06458533,79.34488588,74.193,2500,OVL ,TONS,10,37.88826953,74.06458533,79.34488588,74.193
59.4124421,86.86151157,76.93948418,72.617,2500,OVL ,TONS,10,59.4124421,86.86151157,76.93948418,72.617
49.6746512,87.57848662,66.21379479,70.844,2500,OVL ,TONS,10,49.6746512,87.57848662,66.21379479,70.844
64.85651365,90.13623071,77.12672612,72.814,4377,OVL ,TONS,10,64.85651365,90.13623071,77.12672612,72.814
62.5491809,90.93846612,75.60572877,64.343,4400,OVL ,TONS,10,62.5491809,90.93846612,75.60572877,64.343
82.02181174,94.14457936,73.61527899,44.84,4400,OVL ,TONS,10,82.02181174,94.14457936,73.61527899,44.84
88.27328585,87.6630575,76.57307125,60.05510638,6300,OVL ,THCK,10,88.27328585,87.6630575,76.57307125,60.05510638
73.52042261,80.60894284,63.8211342,68.9835426,6300,OVL ,TONS,10,73.52042261,80.60894284,63.8211342,68.9835426
70.06226489,85.37299995,68.50884547,43.66449897,5500,OVL ,TONS,12,78.51195967,83.22974463,63.61209207,55.06036
82.05954668,95.35021615,70.55799913,44.59489816,4900,OVL ,TONS,17,86.68581017,93.46785992,65.49804637,56.6009
94.35540742,96.05454891,48.90696978,3.3912,11655,MAF ,THCK,17,94.35540742,96.05454891,48.90696978,3.3912
61.41538167,93.63369937,55.94204375,4.524935303,10481,OVL ,TONS,17,59.57602686,93.45899664,54.08457688,3.841822568
100,100,84.66279394,97.00711539,6567,MAF ,THCK,1,100,100,84.12432452,97.61731225
100,100,82.91186325,98.50355447,7000,MAF ,TONS,1,100,100,82.86847968,98.33159609
100,100,83.50558081,96.06,7000,MAF ,THCK,1,100,100,82.29275557,96.06
100,100,76.24681049,96.65093541,8300,MAF ,TONS,1,100,100,74.39763379,96.06
81.20791297,90.34147779,0,68.48,9500,MAF ,TONS,14,81.20791297,90.34147779,0,68.48
48.72184965,20.83337891,55.16169619,68.79170886,8757,MAF ,THCK,12,48.72184965,20.83337891,55.16169619,68.79170886
15.85381092,0,43.69840441,63.97714286,7061,MAF ,TONS,12,15.85381092,0,43.69840441,63.97714286
27.01560805,33.60052659,37.34162961,61.86704846,7500,MAF ,TONS,12,27.01560805,33.60052659,37.34162961,61.86704846
48.91317476,68.72802593,66.17005523,68.71274096,7500,OVL ,TONS,14,48.91317476,68.72802593,66.17005523,68.71274096
81.6848834,68.79834852,54.11779825,77.08542353,7500,REC ,THCK,16,82.31507681,58.82031885,56.07014911,78.89450176
27.96956843,48.32014452,32.28404688,46.86798956,6100,OVL ,TONS,14,34.15227026,50.92770086,43.03734127,50.41325836
9.518569189,37.16584653,63.12371181,76.557,990,OVL ,THCK,10,9.518569189,37.16584653,63.12371181,76.557
14.1659995,68.9753166,66.86021713,74.981,990,OVL ,THCK,10,14.1659995,68.9753166,66.86021713,74.981
13.74587774,73.74134193,67.48778795,73.011,755,OVL ,THCK,10,13.74587774,73.74134193,67.48778795,73.011
15.00555634,82.10565826,73.4546429,77.148,690,OVL ,THCK,10,15.00555634,82.10565826,73.4546429,77.148
25.78210979,62.97135135,67.63091266,78.921,690,OVL ,THCK,10,25.78210979,62.97135135,67.63091266,78.921
24.38642722,56.75180448,53.34252139,73.602,690,OVL ,THCK,10,24.38642722,56.75180448,53.34252139,73.602
54.89070126,71.27194396,69.31043983,85.42988,659,OVL ,THCK,10,54.89070126,71.27194396,69.31043983,85.42988
100,100,85.20177146,97.54144,610,MAF ,THCK,1,100,100,85.20177146,97.54144
100,100,85.08428674,99.212,610,MAF ,THCK,1,100,100,85.08428674,99.212
100,100,85.80052229,99.606,610,MAF ,THCK,1,100,100,85.80052229,99.606
100,100,86.11180849,96.94256,610,MAF ,THCK,1,100,100,86.11180849,96.94256
100,100,83.67647263,96.06,610,MAF ,THCK,1,100,100,83.67647263,96.06
100,100,85.5521888,96.6904,610,MAF ,TONS,1,100,100,85.5521888,96.6904
100,100,86.52875141,96.94256,610,MAF ,TONS,1,100,100,86.52875141,96.94256
100,100,86.06099586,97.14744,746,MAF ,TONS,1,100,100,86.06099586,97.14744
100,99.66204804,80.0741971,95.08682,1218,MAF ,TONS,1,100,99.66204804,80.0741971,95.08682
100,100,82.81442529,91.726,1800,PAO ,TONS,2,100,100,82.81442529,91.726
100,100,81.4591423,92.12,1798,PAO ,TONS,2,100,100,81.4591423,92.12
100,99.83462754,78.81596269,92.711,1500,PAO ,TONS,2,100,99.83462754,78.81596269,92.711
100,100,83.01885912,93.302,1500,PAO ,TONS,2,100,100,83.01885912,93.302
100,100,83.74045926,92.711,1505,PAO ,TONS,2,100,100,83.74045926,92.711
100,99.64769826,80.48624956,93.15466387,1700,PAO ,TONS,2,100,99.50827401,80.19011843,93.105
34.92599408,53.69091265,8.348798766,64.54,770,OVL ,TONS,17,34.92599408,53.69091265,8.348798766,64.54
50.12014654,78.68225226,50.01652632,76.163,770,OVL ,TONS,17,50.12014654,78.68225226,50.01652632,76.163
28.83130725,68.03872778,11.60598011,63.161,770,OVL ,TONS,17,28.83130725,68.03872778,11.60598011,63.161
37.57281721,71.35512751,6.850106433,51.144,770,OVL ,TONS,17,37.57281721,71.35512751,6.850106433,51.144
30.52510174,69.86473951,7.120104844,64.737,770,OVL ,TONS,17,30.52510174,69.86473951,7.120104844,64.737
36.93120244,75.00775939,48.06524336,69.071,823,OVL ,TONS,17,36.93120244,75.00775939,48.06524336,69.071
35.2933135,63.85517035,44.28801586,72.223,740,OVL ,TONS,13,35.2933135,63.85517035,44.28801586,72.223
21.81299289,78.77491362,57.57804862,66.313,740,OVL ,TONW,13,21.81299289,78.77491362,57.57804862,66.313
29.59618469,82.24808708,53.50685606,65.131,740,OVL ,TONW,13,29.59618469,82.24808708,53.50685606,65.131
22.44920269,78.0125295,62.83887352,72.42,762,OVL ,TONW,13,22.44920269,78.0125295,62.83887352,72.42
28.741671,72.97416671,61.5539457,74.31176895,1100,OVL ,TONW,13,28.741671,72.97416671,61.5539457,74.31176895
93.39814254,29.49603374,53.62580306,67.84451613,3400,OVL ,TONS,9,93.39814254,29.49603374,53.62580306,67.84451613
99.46362301,93.78661038,62.75349772,88.24048246,2789,REC ,THCK,8,99.46362301,93.78661038,62.75349772,88.24048246
34.86279652,17.58702651,27.31647066,71.45104235,2400,OVL ,TONS,16,34.86279652,17.58702651,27.31647066,71.45104235
7.180206653,3.026961303,1.672848665,70.80391097,2400,OVL ,TONS,16,7.180206653,3.026961303,1.672848665,70.80391097
7.704344968,2.177671191,19.5002359,70.91196766,2256,OVL ,THCK,16,7.704344968,2.177671191,19.5002359,70.91196766
0,0,37.29085263,69.94201258,2200,OVL ,THCK,16,0,0,37.29085263,69.94201258
19.97244127,6.840167897,11.19083351,66.56387634,2133,OVL ,TONS,16,19.97244127,6.840167897,11.19083351,66.56387634
36.16685337,25.65367382,42.71757551,70.45,1800,OVL ,TONS,9,36.16685337,25.65367382,42.71757551,70.45
40.30907196,31.83177992,41.33954527,70.647,1800,OVL ,TONS,9,40.30907196,31.83177992,41.33954527,70.647
48.64057213,36.63005772,20.59959679,57.448,1786,OVL ,TONS,21,48.64057213,36.63005772,20.59959679,57.448
26.70564353,48.65366056,25.71560371,62.57,1600,OVL ,TONS,9,26.70564353,48.65366056,25.71560371,62.57
44.03113662,51.10780346,35.97751236,56.069,998,PAO ,TONS,13,43.11041873,55.34969407,35.36972572,56.00603567
59.09109877,31.37475175,33.01333565,68.283,590,PAO ,TONS,13,59.09109877,31.37475175,33.01333565,68.283
21.23314214,45.46604085,34.13766974,56.857,590,PAO ,TONS,13,21.23314214,45.46604085,34.13766974,56.857
44.79930192,70.97370092,60.21354069,73.602,590,PAO ,TONS,13,44.79930192,70.97370092,60.21354069,73.602
35.95746337,71.10014275,44.6477151,57.495,590,PAO ,TONS,13,35.95746337,71.10014275,44.6477151,57.495
46.81941906,82.02811966,52.24412081,69.465,590,PAO ,TONS,13,46.81941906,82.02811966,52.24412081,69.465
37.8729361,86.28993243,46.61105506,55.084,590,PAO ,TONS,13,37.8729361,86.28993243,46.61105506,55.084
50.92649817,86.62990199,57.74036913,66.34583333,590,PAO ,TONS,13,41.94811018,87.74626427,53.5236631,62.57
40.2307457,27.3850187,34.76117888,73.73333333,3600,OVL ,TONS,19,42.66098619,30.34155959,36.75176037,73.51514377
19.4517141,34.56169049,46.14361786,72.617,1700,OVL ,TONS,32,19.4517141,34.56169049,46.14361786,72.617
14.54297038,30.56082571,37.27984509,68.48,1700,OVL ,TONS,32,14.54297038,30.56082571,37.27984509,68.48
0.502623096,31.0423313,44.48263207,67.101,1700,OVL ,TONS,9,0.502623096,31.0423313,44.48263207,67.101
8.916896072,18.85701941,49.17587676,67.101,1845,OVL ,TONS,9,8.916896072,18.85701941,49.17587676,67.101
20.01467378,35.8743323,43.40931425,66.904,2100,OVL ,TONS,32,20.01467378,35.8743323,43.40931425,66.904
55.69343215,60.25686045,70.38745528,82.27,2100,OVL ,TONS,13,55.69343215,60.25686045,70.38745528,82.27
56.44138212,61.56219508,57.29585403,73.20238647,2100,OVL ,TONS,13,57.51231867,67.24212916,58.86117314,72.617
45.53008484,65.30865317,77.2372172,74.46933911,2300,OVL ,TONS,13,45.53008484,65.30865317,77.2372172,74.46933911
21.21668283,60.80689236,70.52384341,67.7326214,2300,OVL ,TONS,13,21.21668283,60.80689236,70.52384341,67.7326214
45.94702625,77.38676084,74.82918103,75.207156,2300,OVL ,TONS,13,45.94702625,77.38676084,74.82918103,75.207156
43.02238557,83.54709928,54.44361251,70.8492796,2300,OVL ,TONS,13,43.02238557,83.54709928,54.44361251,70.8492796
36.43942492,60.38437147,64.53893939,73.3825026,2300,OVL ,TONS,17,36.43942492,60.38437147,64.53893939,73.3825026
6.314913264,62.16434105,55.99534543,73.37598842,2300,OVL ,TONS,17,6.314913264,62.16434105,55.99534543,73.37598842
71.7883236,79.98942641,68.72377283,80.96629778,2300,OVL ,THCK,17,71.7883236,79.98942641,68.72377283,80.96629778
10.65615856,66.3502472,36.77644944,55.39428997,2300,OVL ,TONS,33,10.65615856,66.3502472,36.77644944,55.39428997
12.11206197,72.16531316,41.0497902,54.7087938,2701,OVL ,TONS,33,12.11206197,72.16531316,41.0497902,54.7087938
11.26873189,60.63449282,62.47280361,67.3285985,2900,OVL ,TONS,21,11.26873189,60.63449282,62.47280361,67.3285985
90.97638993,94.98212595,51.58636121,79.46254294,4679,MAF ,TONS,2,95.53331241,97.42530046,47.40578844,81.61139912
38.89153751,61.57693887,56.90086262,54.4670948,3393,OVL ,TONS,14,51.03473646,66.33658575,63.02978877,55.0446
35.91383479,70.616553,47.62943652,76.91473113,2300,OVL ,THCK,14,35.91383479,70.616553,47.62943652,76.91473113
24.64548138,80.13115505,55.98441066,70.80292664,2300,OVL ,TONS,14,0.418512969,79.70335464,33.22067007,64.44710569
17.78827132,84.15503621,27.25291302,60.06162714,2300,OVL ,TONS,14,15.72231167,86.08673382,24.61766181,59.89097395
0,91.56617729,0,41.4516,1700,OVL ,TONS,20,0,72.17695542,32.35763426,57.78662703
31.00591928,63.42440276,18.955662,55.872,4300,OVL ,TONW,11,31.00591928,63.42440276,18.955662,55.872
25.64023332,65.78514566,23.80859065,47.598,2867,OVL ,TONW,11,25.64023332,65.78514566,23.80859065,47.598
22.38986295,64.81600773,16.3615992,41.491,2400,OVL ,TONW,11,22.38986295,64.81600773,16.3615992,41.491
11.46756375,67.06527839,9.939527565,43.067,2400,OVL ,TONW,11,11.46756375,67.06527839,9.939527565,43.067
17.25501334,65.31602221,0,45.431,2400,OVL ,TONW,11,17.25501334,65.31602221,0,45.431
15.67159434,68.66060634,3.618913189,39.13619519,2400,OVL ,TONW,11,15.67159434,68.66060634,3.618913189,39.13619519
0,30.62714108,0,3.47,2400,OVL ,TONW,11,0,30.62714108,0,3.47
0,9.209559904,0,22.0679021,2400,REC ,THCK,19,0,9.209559904,0,22.0679021
5.665534747,0,8.71520089,41.097,2400,REC ,THCK,19,5.665534747,0,8.71520089,41.097
31.09338619,1.281657039,36.15585849,53.902,2400,REC ,THCK,19,31.09338619,1.281657039,36.15585849,53.902
36.87686734,0.616481951,31.06354812,64.54,2400,REC ,THCK,19,36.87686734,0.616481951,31.06354812,64.54
19.33222161,13.8348089,7.048063072,49.71868339,2069,OVL ,TONW,14,19.33222161,13.8348089,7.048063072,49.71868339
11.20879631,22.75318591,11.75518641,48.386,2000,OVL ,TONW,14,11.20879631,22.75318591,11.75518641,48.386
5.419977562,14.90152091,20.21116801,32.48280922,3633,OVL ,TONW,14,5.419977562,14.90152091,20.21116801,32.48280922
0,21.94386836,40.34159207,40.9,3900,BRG ,THCK,23,0,21.94386836,40.34159207,40.9
48.76799027,0,65.95833917,62.57,3900,BRG ,THCK,23,48.76799027,0,65.95833917,62.57
48.47685991,0.646400277,55.55138781,58.92185185,3900,BRG ,THCK,23,48.47685991,0.646400277,55.55138781,58.92185185
31.3030719,9.824580421,13.92576182,39.82189055,3900,OVL ,TONW,20,31.3030719,9.824580421,13.92576182,39.82189055
50.45460457,48.47098514,48.82517727,81.679,1126,OVL ,TONS,18,50.45460457,48.47098514,48.82517727,81.679
49.66476012,61.39261376,49.71541618,79.709,870,OVL ,TONS,18,49.66476012,61.39261376,49.71541618,79.709
48.43290364,63.76937477,37.31728939,73.79641921,840,OVL ,TONS,18,51.7709424,65.92391864,40.82876663,75.178
56.42728443,48.47371945,55.87476707,73.27466377,2800,MAF ,AONC,7,56.42728443,48.47371945,55.87476707,73.27466377
58.24568471,43.63459768,57.51609587,74.24745826,3100,MAF ,TONS,7,58.24568471,43.63459768,57.51609587,74.24745826
59.80789446,71.76276785,62.65393214,78.33,3100,OVL ,TONS,7,59.80789446,71.76276785,62.65393214,78.33
63.4080811,63.89817402,61.5189699,71.829,2281,OVL ,TONS,7,63.4080811,63.89817402,61.5189699,71.829
56.38831772,74.41698075,55.67594098,80.497,1834,OVL ,TONS,7,56.38831772,74.41698075,55.67594098,80.497
51.01340298,74.35343772,65.30461087,81.482,1835,OVL ,TONS,7,51.01340298,74.35343772,65.30461087,81.482
62.77836659,62.51610569,58.84503674,85.422,1900,OVL ,TONS,7,62.77836659,62.51610569,58.84503674,85.422
61.05122772,55.95169336,65.14888652,82.073,1900,OVL ,TONS,7,61.05122772,55.95169336,65.14888652,82.073
45.5732605,59.71785966,62.40976637,77.148,1900,OVL ,TONS,7,45.5732605,59.71785966,62.40976637,77.148
53.30095361,70.66802702,70.70277263,77.739,1934,OVL ,TONS,7,53.06620094,71.55866522,70.85195911,77.67063655
54.19900266,40.10045282,68.94809574,70.253,3200,OVL ,TONS,12,54.19900266,40.10045282,68.94809574,70.253
57.17738037,52.12251002,66.27084925,54.296,3864,OVL ,TONS,12,57.17738037,52.12251002,66.27084925,54.296
32.47985787,24.95616165,63.49318115,56.069,4100,OVL ,TONS,12,32.47985787,24.95616165,63.49318115,56.069
40.02588544,28.88458917,59.00821922,52.72,4100,OVL ,TONS,12,40.02588544,28.88458917,59.00821922,52.72
21.53840597,17.72663666,48.34267768,46.022,4288,OVL ,TONS,12,21.53840597,17.72663666,48.34267768,46.022
35.23863722,21.8430664,42.02222762,43.264,5400,OVL ,TONS,12,35.23863722,21.8430664,42.02222762,43.264
45.71556359,25.50645491,61.84156103,57.49284553,5400,OVL ,TONS,12,45.71556359,25.50645491,61.84156103,57.49284553
71.87724639,3.394600865,68.47903203,68.80472528,5400,OVL ,THCK,18,71.87724639,3.394600865,68.47903203,68.80472528
42.84143269,27.52746144,64.61290529,77.58928,8713,OVL ,THCK,18,55.25036126,29.09780515,70.45555636,79.07277734
20.0255098,53.15191054,41.24964762,60.403,1700,OVL ,TONS,18,20.0255098,53.15191054,41.24964762,60.403
25.62536589,51.97721824,59.98394432,65.919,1069,OVL ,TONS,18,25.62536589,51.97721824,59.98394432,65.919
25.0557209,42.54718288,55.39886051,73.799,810,OVL ,TONS,18,25.0557209,42.54718288,55.39886051,73.799
20.28958148,57.38343586,47.94249792,65.525,810,OVL ,TONS,18,20.28958148,57.38343586,47.94249792,65.525
8.409577273,49.55794337,39.15481897,61.191,810,OVL ,TONS,18,8.409577273,49.55794337,39.15481897,61.191
4.33312287,64.02784178,23.56994917,51.538,628,OVL ,TONS,18,4.33312287,64.02784178,23.56994917,51.538
10.43159002,73.13416585,42.88883274,62.57,619,OVL ,TONS,18,10.43159002,73.13416585,42.88883274,62.57
6.143865919,74.38363124,37.85292748,50.356,690,PAO ,TONS,18,6.143865919,74.38363124,37.85292748,50.356
1.414290733,78.76102816,45.54763678,56.463,690,PAO ,TONS,18,1.414290733,78.76102816,45.54763678,56.463
7.636544736,71.36628518,24.30983716,47.007,690,OVL ,TONS,18,7.636544736,71.36628518,24.30983716,47.007
36.45290908,83.94164207,56.96045763,69.859,966,OVL ,TONS,18,36.45290908,83.94164207,56.96045763,69.859
20.66540103,69.13251368,41.51020183,65.525,1607,OVL ,TONS,18,20.66540103,69.13251368,41.51020183,65.525
14.34859796,80.92209538,53.64175418,68.874,1500,OVL ,TONS,18,14.34859796,80.92209538,53.64175418,68.874
14.55305773,84.70517855,45.52814884,54.887,1462,OVL ,TONS,18,14.55305773,84.70517855,45.52814884,54.887
17.45376848,89.19902843,60.02099598,69.662,1400,OVL ,TONS,18,17.45376848,89.19902843,60.02099598,69.662
6.419944046,87.95181723,73.09319473,73.208,1400,PAO ,TONS,18,6.419944046,87.95181723,73.09319473,73.208
30.13701731,89.09051466,65.34567938,64.146,1400,PAO ,TONS,18,30.13701731,89.09051466,65.34567938,64.146
4.08693196,83.08600732,56.79733893,55.281,1449,OVL ,TONS,18,4.08693196,83.08600732,56.79733893,55.281
22.2159383,81.31506446,44.85777276,55.478,2562,OVL ,TONS,18,22.2159383,81.31506446,44.85777276,55.478
2.285594529,85.25666386,37.3746109,45.037,2800,PAO ,TONS,18,2.285594529,85.25666386,37.3746109,45.037
16.84609399,85.84919536,61.69644689,54.887,3961,PAO ,TONS,18,16.84609399,85.84919536,61.69644689,54.887
31.54276058,86.15320015,67.85413771,56.47318966,4200,OVL ,TONS,18,31.54276058,86.15320015,67.85413771,56.47318966
9.419750308,65.35186001,70.01336335,64.80631323,4200,OVL ,TONS,13,9.419750308,65.35186001,70.01336335,64.80631323
12.20900383,24.08903925,76.32358209,78.868992,4200,MAF ,AONC,13,31.98486391,50.61950408,73.65370232,76.35883043
50.75951626,63.93638268,61.86789851,80.103,988,OVL ,TONS,17,50.75951626,63.93638268,61.86789851,80.103
69.78357222,88.27085145,70.56678639,88.574,910,OVL ,TONW,17,69.78357222,88.27085145,70.56678639,88.574
67.42363413,91.52694184,71.71389794,87.589,910,OVL ,TONW,17,67.42363413,91.52694184,71.71389794,87.589
15.64025278,89.62157145,45.50085986,72.00107672,910,OVL ,TONW,17,15.64025278,89.62157145,45.50085986,72.00107672
39.83008896,86.85349875,57.92427629,76.69727627,910,REC ,THCK,18,39.83008896,86.85349875,57.92427629,76.69727627
15.54864232,57.58317706,57.85549464,67.298,910,REC ,THCK,18,15.54864232,57.58317706,57.85549464,67.298
10.556341,57.22907015,36.14205893,58.874,910,REC ,THCK,18,10.556341,57.22907015,36.14205893,58.874
15.34412312,46.57910008,12.91909245,70.46989899,836,OVL ,THCK,18,15.34412312,46.57910008,12.91909245,70.46989899
93.60243963,71.73218458,64.91311933,90.52162272,331,OVL ,TONS,8,93.60243963,71.73218458,64.91311933,90.52162272
100,100,81.89294323,97.636,1241,MAF ,TONW,1,100,100,81.89294323,97.636
100,100,80.85663423,98.424,1400,MAF ,TONW,1,100,100,80.85663423,98.424
